$GPRMC,151603.00,A,4955.09080,N,01054.70436,E,62.530,36.53,260923,,,A*69
$GPRMC,151604.00,A,4955.10507,N,01054.72076,E,64.657,36.55,260923,,,A*6C
$GPRMC,151605.00,A,4955.11952,N,01054.73737,E,64.920,36.53,260923,,,A*6A
$GPRMC,151606.00,A,4955.13396,N,01054.75395,E,64.687,36.52,260923,,,A*60
$GPRMC,151607.00,A,4955.14835,N,01054.77041,E,64.349,36.36,260923,,,A*69
$GPRMC,151608.00,A,4955.16261,N,01054.78686,E,63.903,36.77,260923,,,A*6B
$GPRMC,151609.00,A,4955.17677,N,01054.80326,E,63.561,36.75,260923,,,A*6A
$GPRMC,151610.00,A,4955.19080,N,01054.81970,E,63.309,37.21,260923,,,A*62
$GPRMC,151611.00,A,4955.20480,N,01054.83607,E,63.153,36.94,260923,,,A*62
$GPRMC,151612.00,A,4955.21882,N,01054.85232,E,63.063,36.73,260923,,,A*61
$GPRMC,151613.00,A,4955.23289,N,01054.86841,E,62.983,36.30,260923,,,A*6F
$GPRMC,151614.00,A,4955.24699,N,01054.88440,E,62.957,36.10,260923,,,A*62
$GPRMC,151615.00,A,4955.26111,N,01054.90037,E,62.955,36.18,260923,,,A*61
$GPRMC,151616.00,A,4955.27521,N,01054.91635,E,62.942,36.20,260923,,,A*6C
$GPRMC,151617.00,A,4955.28934,N,01054.93232,E,63.081,36.06,260923,,,A*68
$GPRMC,151618.00,A,4955.30349,N,01054.94831,E,63.131,36.12,260923,,,A*6F
$GPRMC,151619.00,A,4955.31762,N,01054.96437,E,63.150,36.33,260923,,,A*6E
$GPRMC,151620.00,A,4955.33170,N,01054.98050,E,63.120,36.51,260923,,,A*6B
$GPRMC,151621.00,A,4955.34577,N,01054.99667,E,63.118,36.60,260923,,,A*64
$GPRMC,151622.00,A,4955.35980,N,01055.01287,E,63.062,36.70,260923,,,A*65
$GPRMC,151623.00,A,4955.37384,N,01055.02902,E,63.016,36.52,260923,,,A*6E
$GPRMC,151624.00,A,4955.38788,N,01055.04509,E,62.882,36.40,260923,,,A*68
$GPRMC,151625.00,A,4955.40190,N,01055.06113,E,62.800,36.44,260923,,,A*6A
$GPRMC,151626.00,A,4955.41592,N,01055.07716,E,62.842,36.40,260923,,,A*6E
$GPRMC,151627.00,A,4955.42951,N,01055.09269,E,60.009,36.39,260923,,,A*67
$GPRMC,151628.00,A,4955.44221,N,01055.10723,E,55.617,36.52,260923,,,A*63
$GPRMC,151629.00,A,4955.45378,N,01055.12075,E,50.852,37.23,260923,,,A*65
$GPRMC,151630.00,A,4955.46416,N,01055.13326,E,45.951,38.17,260923,,,A*6B
$GPRMC,151631.00,A,4955.47351,N,01055.14501,E,42.286,39.43,260923,,,A*6D
$GPRMC,151632.00,A,4955.48201,N,01055.15643,E,39.840,41.52,260923,,,A*62
$GPRMC,151633.00,A,4955.48962,N,01055.16723,E,36.125,42.84,260923,,,A*64
$GPRMC,151634.00,A,4955.49622,N,01055.17705,E,31.677,44.19,260923,,,A*69
$GPRMC,151635.00,A,4955.50177,N,01055.18537,E,26.229,43.89,260923,,,A*6C
$GPRMC,151636.00,A,4955.50620,N,01055.19206,E,20.688,44.27,260923,,,A*64
$GPRMC,151637.00,A,4955.50961,N,01055.19783,E,17.192,48.97,260923,,,A*68
$GPRMC,151638.00,A,4955.51203,N,01055.20321,E,14.476,57.98,260923,,,A*62
$GPRMC,151639.00,A,4955.51378,N,01055.20791,E,11.856,60.68,260923,,,A*61
$GPRMC,151640.00,A,4955.51552,N,01055.21102,E,8.712,44.20,260923,,,A*51
$GPRMC,151641.00,A,4955.51741,N,01055.21235,E,7.332,19.12,260923,,,A*57
$GPRMC,151642.00,A,4955.51914,N,01055.21205,E,6.289,348.73,260923,,,A*69
$GPRMC,151643.00,A,4955.52044,N,01055.21068,E,5.636,324.68,260923,,,A*6D
$GPRMC,151644.00,A,4955.52127,N,01055.20873,E,5.451,304.70,260923,,,A*65
$GPRMC,151645.00,A,4955.52156,N,01055.20658,E,5.083,285.46,260923,,,A*63
$GPRMC,151646.00,A,4955.52129,N,01055.20457,E,4.712,260.81,260923,,,A*6B
$GPRMC,151647.00,A,4955.52059,N,01055.20289,E,4.741,239.43,260923,,,A*6D
$GPRMC,151648.00,A,4955.51929,N,01055.20104,E,7.067,222.27,260923,,,A*61
$GPRMC,151649.00,A,4955.51723,N,01055.19850,E,10.575,218.55,260923,,,A*5A
$GPRMC,151650.00,A,4955.51402,N,01055.19466,E,16.308,217.59,260923,,,A*52
$GPRMC,151651.00,A,4955.50952,N,01055.18945,E,21.934,216.61,260923,,,A*5C
$GPRMC,151652.00,A,4955.50372,N,01055.18285,E,27.576,216.24,260923,,,A*5D
$GPRMC,151653.00,A,4955.49667,N,01055.17478,E,33.229,216.62,260923,,,A*54
$GPRMC,151654.00,A,4955.48843,N,01055.16529,E,38.546,216.71,260923,,,A*59
$GPRMC,151655.00,A,4955.47904,N,01055.15460,E,43.432,216.19,260923,,,A*5A
$GPRMC,151656.00,A,4955.46870,N,01055.14290,E,47.225,216.17,260923,,,A*58
$GPRMC,151657.00,A,4955.45755,N,01055.13018,E,51.002,216.50,260923,,,A*54
$GPRMC,151658.00,A,4955.44559,N,01055.11651,E,54.581,216.46,260923,,,A*51
$GPRMC,151659.00,A,4955.43297,N,01055.10206,E,57.373,216.45,260923,,,A*5E
$GPRMC,151700.00,A,4955.41972,N,01055.08691,E,60.124,216.44,260923,,,A*57
$GPRMC,151701.00,A,4955.40586,N,01055.07113,E,62.739,216.27,260923,,,A*5F
$GPRMC,151702.00,A,4955.39155,N,01055.05488,E,64.388,216.23,260923,,,A*51
$GPRMC,151703.00,A,4955.37707,N,01055.03846,E,64.741,216.20,260923,,,A*55
$GPRMC,151704.00,A,4955.36265,N,01055.02199,E,64.467,216.48,260923,,,A*51
$GPRMC,151705.00,A,4955.34831,N,01055.00568,E,63.972,216.20,260923,,,A*51
$GPRMC,151706.00,A,4955.33410,N,01054.98940,E,63.624,216.58,260923,,,A*5F
$GPRMC,151707.00,A,4955.32001,N,01054.97311,E,63.257,216.76,260923,,,A*56
$GPRMC,151708.00,A,4955.30594,N,01054.95692,E,63.072,216.58,260923,,,A*57
$GPRMC,151709.00,A,4955.29189,N,01054.94080,E,62.961,216.53,260923,,,A*53
$GPRMC,151710.00,A,4955.27788,N,01054.92463,E,62.960,216.76,260923,,,A*5B
$GPRMC,151711.00,A,4955.26389,N,01054.90844,E,62.911,216.75,260923,,,A*50
$GPRMC,151712.00,A,4955.24989,N,01054.89228,E,62.942,216.68,260923,,,A*59
$GPRMC,151713.00,A,4955.23584,N,01054.87619,E,62.956,216.39,260923,,,A*57
$GPRMC,151714.00,A,4955.22178,N,01054.86016,E,62.934,216.33,260923,,,A*50
$GPRMC,151715.00,A,4955.20774,N,01054.84405,E,63.024,216.59,260923,,,A*58
$GPRMC,151716.00,A,4955.19374,N,01054.82778,E,63.062,217.00,260923,,,A*55
$GPRMC,151717.00,A,4955.17972,N,01054.81156,E,63.090,216.63,260923,,,A*56
$GPRMC,151718.00,A,4955.16568,N,01054.79539,E,63.063,216.60,260923,,,A*5A
$GPRMC,151719.00,A,4955.15166,N,01054.77923,E,62.966,216.65,260923,,,A*53
$GPRMC,151720.00,A,4955.13765,N,01054.76308,E,62.946,216.66,260923,,,A*59
$GPRMC,151721.00,A,4955.12363,N,01054.74697,E,62.916,216.53,260923,,,A*59
$GPRMC,151722.00,A,4955.10958,N,01054.73089,E,62.991,216.46,260923,,,A*5F
$GPRMC,151723.00,A,4955.09554,N,01054.71476,E,63.039,216.58,260923,,,A*55
$GPRMC,151724.00,A,4955.08148,N,01054.69862,E,63.101,216.56,260923,,,A*5E
$GPRMC,151725.00,A,4955.06742,N,01054.68237,E,63.248,216.81,260923,,,A*52
$GPRMC,151726.00,A,4955.05370,N,01054.66644,E,61.205,216.88,260923,,,A*5B
$GPRMC,151727.00,A,4955.04085,N,01054.65175,E,56.007,216.25,260923,,,A*57
$GPRMC,151728.00,A,4955.02909,N,01054.63859,E,50.687,215.71,260923,,,A*58
$GPRMC,151729.00,A,4955.01847,N,01054.62697,E,45.285,215.05,260923,,,A*5D
$GPRMC,151730.00,A,4955.00896,N,01054.61673,E,40.291,214.71,260923,,,A*53
$GPRMC,151731.00,A,4955.00050,N,01054.60790,E,35.256,213.72,260923,,,A*50
$GPRMC,151732.00,A,4954.99298,N,01054.60042,E,30.975,212.24,260923,,,A*51
$GPRMC,151733.00,A,4954.98636,N,01054.59415,E,26.694,211.03,260923,,,A*5C
$GPRMC,151734.00,A,4954.98071,N,01054.58913,E,22.109,209.32,260923,,,A*58
$GPRMC,151735.00,A,4954.97604,N,01054.58561,E,17.322,204.33,260923,,,A*5A
$GPRMC,151736.00,A,4954.97227,N,01054.58321,E,13.611,201.31,260923,,,A*58
$GPRMC,151737.00,A,4954.96926,N,01054.58085,E,11.609,209.58,260923,,,A*53
$GPRMC,151738.00,A,4954.96735,N,01054.57784,E,9.468,232.07,260923,,,A*67
$GPRMC,151739.00,A,4954.96675,N,01054.57447,E,7.941,260.07,260923,,,A*60
$GPRMC,151740.00,A,4954.96727,N,01054.57166,E,6.654,291.36,260923,,,A*68
$GPRMC,151741.00,A,4954.96847,N,01054.57003,E,5.709,322.15,260923,,,A*60
$GPRMC,151742.00,A,4954.96981,N,01054.56958,E,4.888,346.81,260923,,,A*66
$GPRMC,151743.00,A,4954.97097,N,01054.57007,E,4.374,8.10,260923,,,A*63
$GPRMC,151744.00,A,4954.97187,N,01054.57107,E,4.085,30.12,260923,,,A*51
$GPRMC,151745.00,A,4954.97253,N,01054.57192,E,2.703,34.37,260923,,,A*5A
$GPRMC,151746.00,A,4954.97299,N,01054.57249,E,1.943,35.23,260923,,,A*57
$GPRMC,151747.00,A,4954.97330,N,01054.57291,E,1.416,36.25,260923,,,A*59
$GPRMC,151748.00,A,4954.97357,N,01054.57327,E,1.263,37.25,260923,,,A*5E
$GPRMC,151749.00,A,4954.97396,N,01054.57377,E,2.146,37.42,260923,,,A*51
$GPRMC,151750.00,A,4954.97459,N,01054.57454,E,3.276,37.17,260923,,,A*5A
$GPRMC,151751.00,A,4954.97587,N,01054.57604,E,6.875,36.57,260923,,,A*57
$GPRMC,151752.00,A,4954.97835,N,01054.57889,E,13.006,36.21,260923,,,A*62
$GPRMC,151753.00,A,4954.98230,N,01054.58338,E,19.669,36.06,260923,,,A*6D
$GPRMC,151754.00,A,4954.98760,N,01054.58942,E,25.411,36.31,260923,,,A*6B
$GPRMC,151755.00,A,4954.99414,N,01054.59689,E,30.954,36.24,260923,,,A*6E
$GPRMC,151756.00,A,4955.00190,N,01054.60568,E,36.207,36.10,260923,,,A*6F
$GPRMC,151757.00,A,4955.01072,N,01054.61585,E,41.100,36.82,260923,,,A*6F
$GPRMC,151758.00,A,4955.02045,N,01054.62722,E,45.108,37.05,260923,,,A*69
$GPRMC,151759.00,A,4955.03106,N,01054.63946,E,48.780,36.51,260923,,,A*69
$GPRMC,151800.00,A,4955.04252,N,01054.65254,E,52.321,36.29,260923,,,A*6A
$GPRMC,151801.00,A,4955.05469,N,01054.66648,E,55.550,36.51,260923,,,A*66
$GPRMC,151802.00,A,4955.06743,N,01054.68116,E,57.927,36.68,260923,,,A*6B
$GPRMC,151803.00,A,4955.08070,N,01054.69647,E,60.384,36.65,260923,,,A*6B
$GPRMC,151804.00,A,4955.09453,N,01054.71235,E,62.773,36.46,260923,,,A*6F
$GPRMC,151805.00,A,4955.10883,N,01054.72871,E,64.610,36.43,260923,,,A*69
$GPRMC,151806.00,A,4955.12323,N,01054.74528,E,64.680,36.66,260923,,,A*60
$GPRMC,151807.00,A,4955.13757,N,01054.76182,E,64.319,36.72,260923,,,A*61
$GPRMC,151808.00,A,4955.15183,N,01054.77823,E,63.920,36.53,260923,,,A*60
$GPRMC,151809.00,A,4955.16604,N,01054.79450,E,63.620,36.44,260923,,,A*65
$GPRMC,151810.00,A,4955.18017,N,01054.81073,E,63.361,36.61,260923,,,A*62
$GPRMC,151811.00,A,4955.19426,N,01054.82690,E,63.208,36.50,260923,,,A*60
$GPRMC,151812.00,A,4955.20835,N,01054.84297,E,63.056,36.31,260923,,,A*6C
$GPRMC,151813.00,A,4955.22242,N,01054.85903,E,62.983,36.43,260923,,,A*67
$GPRMC,151814.00,A,4955.23648,N,01054.87510,E,63.046,36.38,260923,,,A*6E
$GPRMC,151815.00,A,4955.25057,N,01054.89114,E,63.038,36.31,260923,,,A*6F
$GPRMC,151816.00,A,4955.26467,N,01054.90721,E,63.150,36.36,260923,,,A*68
$GPRMC,151817.00,A,4955.27873,N,01054.92341,E,63.205,36.74,260923,,,A*64
$GPRMC,151818.00,A,4955.29277,N,01054.93962,E,63.099,36.68,260923,,,A*6B
$GPRMC,151819.00,A,4955.30681,N,01054.95582,E,63.124,36.70,260923,,,A*65
$GPRMC,151820.00,A,4955.32085,N,01054.97202,E,63.095,36.71,260923,,,A*68
$GPRMC,151821.00,A,4955.33491,N,01054.98815,E,63.129,36.50,260923,,,A*6F
$GPRMC,151822.00,A,4955.34898,N,01055.00425,E,63.082,36.45,260923,,,A*65
$GPRMC,151823.00,A,4955.36308,N,01055.02029,E,63.057,36.23,260923,,,A*66
$GPRMC,151824.00,A,4955.37716,N,01055.03632,E,62.914,36.37,260923,,,A*6C
$GPRMC,151825.00,A,4955.39125,N,01055.05229,E,62.886,36.13,260923,,,A*61
